customer_id,gross_revenue,qty_invoices,recency_days,qty_items,frequency,qty_returns,cluster
15246,514.15,2.0,238.0,247.0,0.01652892561983471,0.0,3
16996,1456.96,6.0,30.0,544.0,0.018518518518518517,10.0,0
15482,11014.96,11.0,15.0,5019.0,0.03197674418604651,2022.0,2
16037,855.02,3.0,269.0,428.0,0.03333333333333333,0.0,8
14841,3295.76,6.0,53.0,1778.0,0.0196078431372549,0.0,7
16670,4095.9,11.0,16.0,2556.0,0.03206997084548105,32.0,2
16985,5464.12,10.0,17.0,1832.0,0.029239766081871343,2.0,7
16705,14034.99,20.0,0.0,5476.0,0.055710306406685235,18.0,2
16470,762.39,4.0,51.0,531.0,0.012987012987012988,1.0,0
14414,1492.98,7.0,91.0,2412.0,0.026119402985074626,3.0,2
15563,1361.44,3.0,22.0,1441.0,0.008902077151335312,11.0,7
12980,7374.900000000001,9.0,157.0,886.0,0.04455445544554455,22.0,7
16746,6697.66,18.0,4.0,4665.0,0.05070422535211268,3.0,2
14878,1485.54,9.0,12.0,802.0,0.025936599423631124,0.0,7
16743,2238.09,7.0,29.0,2047.0,0.021212121212121213,37.0,2
17146,749.78,3.0,105.0,212.0,0.011811023622047244,0.0,5
12877,1535.77,12.0,3.0,1178.0,0.033707865168539325,0.0,7
15394,2183.54,4.0,9.0,910.0,0.011428571428571429,0.0,0
19229,118.34,1.0,358.0,25.0,1.0,0.0,4
14621,1788.3600000000001,5.0,1.0,993.0,0.013966480446927373,6.0,7
19230,2.5,1.0,358.0,2.0,1.0,0.0,1
15379,3703.29,7.0,169.0,2305.0,0.03684210526315789,12.0,2
14309,2352.53,9.0,8.0,1633.0,0.02564102564102564,14.0,7
19231,36.08,1.0,358.0,44.0,1.0,0.0,4
19232,81.99,1.0,358.0,33.0,1.0,0.0,4
17288,1419.73,7.0,9.0,1203.0,0.02,0.0,7
14709,4921.04,13.0,15.0,2484.0,0.0377906976744186,2.0,2
15157,1936.07,3.0,3.0,2392.0,0.008426966292134831,149.0,2
17744,2322.4,6.0,3.0,3412.0,0.016853932584269662,0.0,2
16316,2938.91,8.0,64.0,1484.0,0.02711864406779661,18.0,7
15620,1553.18,3.0,56.0,915.0,0.009900990099009901,16.0,0
15789,351.3,1.0,358.0,438.0,1.0,0.0,3
16560,841.41,2.0,26.0,500.0,0.006006006006006006,6.0,0
19233,4.95,1.0,358.0,1.0,1.0,0.0,1
13534,5870.08,25.0,2.0,2961.0,0.0700280112044818,85.0,2
17580,212.77,3.0,252.0,87.0,0.028037383177570093,0.0,6
15759,253.04,3.0,218.0,60.0,0.02127659574468085,0.0,4
14373,76.55,1.0,358.0,17.0,1.0,0.0,4
18176,476.35,1.0,358.0,283.0,1.0,4.0,3
15366,602.51,2.0,75.0,621.0,0.007042253521126761,0.0,0
14735,6050.69,31.0,3.0,2263.0,0.08707865168539326,104.0,2
16271,1429.24,5.0,2.0,1038.0,0.014005602240896359,1.0,7
18223,6484.54,14.0,4.0,2948.0,0.03943661971830986,57.0,2
15532,1571.03,4.0,25.0,519.0,0.011976047904191617,13.0,0
16816,417.06,4.0,103.0,274.0,0.015625,0.0,3
19234,72.59,1.0,358.0,38.0,1.0,0.0,4
16684,66653.56,28.0,4.0,50255.0,0.07887323943661972,864.0,2
14334,2552.21,8.0,16.0,1731.0,0.023323615160349854,1.0,7
16945,4345.5,19.0,21.0,2725.0,0.05621301775147929,0.0,2
14643,693.8100000000001,2.0,170.0,815.0,0.010582010582010581,60.0,0
15197,1079.6100000000001,3.0,10.0,469.0,0.008595988538681949,16.0,8
14220,632.4,2.0,247.0,272.0,0.017857142857142856,0.0,3
13874,540.45,1.0,358.0,180.0,1.0,0.0,5
18260,2643.2000000000003,6.0,172.0,1478.0,0.03208556149732621,9.0,7
17848,901.1999999999999,9.0,81.0,398.0,0.03237410071942446,0.0,8
17392,451.91,2.0,306.0,318.0,0.03773584905660377,0.0,3
12348,1437.24,4.0,75.0,2332.0,0.014084507042253521,0.0,2
19235,3.42,1.0,358.0,6.0,1.0,0.0,1
14985,296.75,2.0,198.0,260.0,0.012422360248447204,0.0,3
13004,5655.91,18.0,11.0,4822.0,0.05187319884726225,26.0,2
14560,2237.77,22.0,7.0,1260.0,0.06267806267806268,37.0,7
12931,42055.96,15.0,21.0,28004.0,0.04451038575667656,4427.0,2
13627,1638.47,5.0,59.0,1269.0,0.016722408026755852,3.0,7
19236,670.38,1.0,357.0,327.0,1.0,0.0,3
12551,168.0,1.0,357.0,100.0,1.0,0.0,6
12782,1938.92,5.0,4.0,1072.0,0.014124293785310734,16.0,7
14769,10673.1,8.0,2.0,7435.0,0.02247191011235955,30.0,2
15780,475.28000000000003,3.0,183.0,220.0,0.017142857142857144,0.0,5
12417,3226.1,9.0,3.0,1527.0,0.02535211267605634,13.0,7
17315,6252.18,36.0,1.0,3862.0,0.10084033613445378,32.0,2
16711,1651.03,5.0,3.0,833.0,0.014084507042253521,0.0,7
12726,2411.1,7.0,28.0,3132.0,0.021212121212121213,0.0,2
19237,16.85,1.0,357.0,12.0,1.0,0.0,1
15204,316.58,1.0,357.0,258.0,1.0,0.0,3
17888,726.05,8.0,21.0,980.0,0.02373887240356083,549.0,7
17007,889.9300000000001,6.0,50.0,597.0,0.01948051948051948,10.0,0
15160,158.16,1.0,357.0,84.0,1.0,0.0,6
14016,4341.21,4.0,161.0,2125.0,0.02030456852791878,1.0,2
13033,190.55,1.0,357.0,83.0,1.0,0.0,6
19239,4189.61,1.0,357.0,1042.0,1.0,0.0,7
12691,927.8,5.0,28.0,388.0,0.015151515151515152,0.0,8
19240,3824.95,1.0,357.0,832.0,1.0,0.0,0
19241,5142.94,1.0,357.0,1309.0,1.0,0.0,7
13869,3104.95,4.0,123.0,1721.0,0.01702127659574468,0.0,7
19242,0.42,1.0,357.0,1.0,1.0,0.0,1
14146,4191.0,5.0,8.0,2437.0,0.014285714285714285,551.0,2
12705,6382.29,8.0,15.0,3970.0,0.023323615160349854,24.0,2
19243,5.05,1.0,357.0,3.0,1.0,0.0,1
19244,3875.0099999999998,1.0,357.0,833.0,1.0,0.0,0
19245,4418.54,1.0,357.0,1120.0,1.0,0.0,7
16885,471.51,3.0,15.0,184.0,0.008746355685131196,0.0,5
19246,27.8,1.0,357.0,8.0,1.0,0.0,1
19247,52.75,1.0,357.0,46.0,1.0,0.0,4
17913,411.6,2.0,58.0,289.0,0.006711409395973154,0.0,3
12668,3177.15,4.0,11.0,1599.0,0.011594202898550725,39.0,7
14472,1936.84,8.0,103.0,1160.0,0.03162055335968379,0.0,7
17358,365.85,2.0,303.0,202.0,0.03773584905660377,0.0,5
16686,3062.83,7.0,47.0,2030.0,0.022653721682847898,5.0,2
18245,2567.06,7.0,7.0,1788.0,0.02005730659025788,7.0,7
17343,193.64,1.0,355.0,56.0,1.0,0.0,4
19248,17.55,1.0,355.0,6.0,1.0,0.0,1
19249,18.65,1.0,355.0,4.0,1.0,0.0,1
19250,11.7,1.0,355.0,10.0,1.0,0.0,1
19251,49.67,1.0,355.0,39.0,1.0,0.0,4
19252,19.95,1.0,355.0,1.0,1.0,0.0,1
16153,1824.23,5.0,49.0,1073.0,0.016339869281045753,0.0,7
12377,1548.12,2.0,315.0,942.0,0.05,0.0,0
14646,279138.02,72.0,1.0,196844.0,0.2033898305084746,288.0,2
19253,2133.0,1.0,354.0,467.0,1.0,0.0,3
19254,41.81,1.0,354.0,13.0,1.0,0.0,1
12944,604.51,2.0,35.0,289.0,0.00625,0.0,3
15312,924.85,4.0,75.0,516.0,0.014285714285714285,3.0,0
19257,205.74,1.0,354.0,54.0,1.0,0.0,4
14099,3104.17,11.0,16.0,2179.0,0.032448377581120944,2.0,2
14113,1840.42,4.0,3.0,745.0,0.011363636363636364,110.0,0
13104,1098.48,6.0,3.0,504.0,0.017045454545454544,0.0,0
17204,1564.56,4.0,175.0,646.0,0.0449438202247191,57.0,0
13027,6912.0,6.0,113.0,17280.0,0.024793388429752067,0.0,2
17621,1379.9,3.0,21.0,514.0,0.008982035928143712,4.0,0
19262,1744.12,1.0,354.0,417.0,1.0,0.0,3
17090,2043.95,7.0,4.0,921.0,0.019943019943019943,1.0,7
15527,2429.78,8.0,18.0,992.0,0.02373887240356083,3.0,7
18097,2697.8,6.0,7.0,1686.0,0.017241379310344827,1.0,7
19264,1853.17,1.0,354.0,415.0,1.0,0.0,3
19266,10.350000000000001,1.0,354.0,3.0,1.0,0.0,1
15460,216.76,1.0,354.0,109.0,1.0,0.0,6
19267,7.4,1.0,354.0,4.0,1.0,0.0,1
19268,42.120000000000005,1.0,354.0,10.0,1.0,0.0,1
19269,96.44,1.0,354.0,82.0,1.0,0.0,6
19270,10.5,1.0,354.0,25.0,1.0,0.0,4
19271,2.1,1.0,354.0,1.0,1.0,0.0,1
15034,4308.61,8.0,15.0,2422.0,0.02359882005899705,11.0,2
19272,2.9,1.0,353.0,2.0,1.0,0.0,1
12423,1634.31,8.0,0.0,1324.0,0.022598870056497175,12.0,7
12678,16481.46,10.0,42.0,10901.0,0.03205128205128205,24.0,2
19273,939.01,1.0,353.0,167.0,1.0,0.0,5
19274,10.5,1.0,353.0,25.0,1.0,0.0,4
19275,2.55,1.0,353.0,3.0,1.0,0.0,1
19276,1.25,1.0,353.0,1.0,1.0,0.0,1
15208,870.12,5.0,1.0,316.0,0.014164305949008499,2.0,3
19277,1148.82,1.0,353.0,247.0,1.0,0.0,3
17306,8631.31,19.0,10.0,11491.0,0.055232558139534885,21.0,2
14737,1164.55,3.0,3.0,345.0,0.008547008547008548,0.0,3
13029,1247.5,3.0,30.0,134.0,0.009259259259259259,0.0,5
16270,1141.24,1.0,353.0,688.0,1.0,0.0,0
19278,7.95,1.0,353.0,1.0,1.0,0.0,1
13487,575.4,3.0,57.0,265.0,0.010101010101010102,0.0,3
19279,47.75,1.0,353.0,35.0,1.0,0.0,4
19280,7.95,1.0,353.0,1.0,1.0,0.0,1
19281,431.78999999999996,1.0,353.0,63.0,1.0,0.0,4
19282,832.6800000000001,1.0,353.0,141.0,1.0,0.0,5
19283,1291.29,1.0,353.0,219.0,1.0,0.0,5
19284,1186.47,1.0,353.0,221.0,1.0,0.0,5
19285,753.37,1.0,353.0,124.0,1.0,0.0,5
19286,729.66,1.0,353.0,135.0,1.0,0.0,5
19287,347.05,1.0,353.0,44.0,1.0,0.0,4
19288,278.38,1.0,353.0,42.0,1.0,0.0,4
19289,261.69,1.0,353.0,35.0,1.0,0.0,4
19290,390.13,1.0,353.0,61.0,1.0,0.0,4
19291,304.64,1.0,353.0,40.0,1.0,0.0,4
19292,105.23,1.0,353.0,29.0,1.0,0.0,4
19293,86.25,1.0,353.0,15.0,1.0,0.0,1
19294,47.39,1.0,353.0,6.0,1.0,0.0,1
19296,18745.86,1.0,353.0,2853.0,1.0,0.0,2
19297,4.25,1.0,353.0,5.0,1.0,0.0,1
12515,278.7,1.0,353.0,128.0,1.0,0.0,5
19298,62.79,1.0,353.0,11.0,1.0,0.0,1
19300,4.25,1.0,353.0,1.0,1.0,0.0,1
19301,2.1,1.0,353.0,1.0,1.0,0.0,1
17400,2129.96,5.0,126.0,1097.0,0.021929824561403508,0.0,7
17593,3927.34,5.0,3.0,3101.0,0.014285714285714285,6.0,2
13953,3515.68,7.0,7.0,2724.0,0.02023121387283237,0.0,2
14533,1949.72,7.0,24.0,4019.0,0.02127659574468085,1242.0,2
19302,9.35,1.0,352.0,3.0,1.0,0.0,1
12734,110.39999999999999,1.0,352.0,88.0,1.0,0.0,6
14944,5900.25,12.0,29.0,2815.0,0.04477611940298507,14.0,2
17239,382.5,1.0,312.0,150.0,1.0,1.0,5
14532,932.85,4.0,236.0,284.0,0.03418803418803419,0.0,3
19303,5.7,1.0,352.0,2.0,1.0,0.0,1
12383,1628.56,5.0,184.0,1518.0,0.029585798816568046,3.0,7
15562,134.55,1.0,351.0,39.0,1.0,0.0,4
15587,913.6800000000001,4.0,50.0,312.0,0.013245033112582781,0.0,3
13922,172.25,1.0,351.0,93.0,1.0,0.0,6
13817,328.98,2.0,29.0,208.0,0.006191950464396285,0.0,5
19306,33.15,1.0,351.0,7.0,1.0,0.0,1
19307,26.15,1.0,351.0,11.0,1.0,0.0,1
19308,961.23,1.0,351.0,141.0,1.0,0.0,5
12585,1824.1,2.0,234.0,1267.0,0.01694915254237288,21.0,7
19309,4634.59,1.0,351.0,2319.0,1.0,0.0,2
13165,1021.48,2.0,46.0,1376.0,0.006535947712418301,0.0,7
19310,12.45,1.0,351.0,7.0,1.0,0.0,1
13304,300.42,1.0,351.0,238.0,1.0,0.0,5
19312,15.25,1.0,351.0,7.0,1.0,0.0,1
19313,3.75,1.0,351.0,1.0,1.0,0.0,1
19314,27.3,1.0,351.0,17.0,1.0,0.0,4
19315,78.7,1.0,351.0,18.0,1.0,0.0,4
19316,7.1,1.0,351.0,3.0,1.0,0.0,1
13313,1555.32,5.0,22.0,851.0,0.015723270440251572,0.0,7
16875,2095.53,5.0,67.0,1069.0,0.018315018315018316,25.0,7
16282,168.3,1.0,339.0,114.0,1.0,0.0,5
12957,4017.54,8.0,9.0,2549.0,0.02416918429003021,18.0,2
14462,1999.02,11.0,66.0,962.0,0.040145985401459854,30.0,7
19330,3430.92,1.0,339.0,1679.0,1.0,0.0,7
13397,1544.13,5.0,72.0,430.0,0.018656716417910446,1.0,8
13680,3722.42,4.0,1.0,1936.0,0.011799410029498525,669.0,7
12483,1910.98,8.0,17.0,1094.0,0.02476780185758514,10.0,7
15164,843.05,3.0,68.0,360.0,0.011029411764705883,0.0,8
17457,1737.7,5.0,126.0,826.0,0.02336448598130841,0.0,7
14732,2702.4900000000002,8.0,8.0,1405.0,0.024096385542168676,3.0,7
14221,3432.8,9.0,42.0,2191.0,0.030201342281879196,1.0,2
14553,859.27,5.0,19.0,493.0,0.01557632398753894,0.0,8
13253,1030.4,2.0,156.0,1572.0,0.010869565217391304,0.0,7
17389,31833.68,34.0,0.0,7612.0,0.10240963855421686,170.0,2
19332,7.62,1.0,338.0,1.0,1.0,0.0,1
12578,2402.51,2.0,21.0,1182.0,0.0064516129032258064,25.0,7
19336,38.25,1.0,338.0,3.0,1.0,0.0,1
15841,1224.06,4.0,72.0,942.0,0.0149812734082397,16.0,0
19337,1661.53,1.0,338.0,732.0,1.0,0.0,0
16112,195.73999999999998,4.0,143.0,574.0,0.02040816326530612,0.0,0
13629,7792.36,11.0,23.0,4372.0,0.03481012658227848,0.0,2
16600,813.52,6.0,4.0,1145.0,0.01791044776119403,0.0,7
15661,309.8,2.0,317.0,236.0,0.09090909090909091,0.0,5
16532,6748.8,3.0,17.0,2016.0,0.009316770186335404,0.0,2
15266,119.3,1.0,338.0,18.0,1.0,0.0,4
14653,1937.6,7.0,1.0,949.0,0.020710059171597635,0.0,7
19339,7.95,1.0,338.0,5.0,1.0,0.0,1
16771,2234.81,5.0,33.0,1477.0,0.016339869281045753,0.0,7
19340,4.95,1.0,338.0,1.0,1.0,0.0,1
19341,474.18,1.0,338.0,170.0,1.0,0.0,5
17585,1133.07,4.0,109.0,1671.0,0.017391304347826087,0.0,7
15046,5194.82,15.0,9.0,3450.0,0.045454545454545456,144.0,2
13082,3613.63,9.0,126.0,4324.0,0.04225352112676056,11.0,2
15464,1048.85,1.0,338.0,350.0,1.0,0.0,3
19344,1112.56,1.0,338.0,484.0,1.0,0.0,3
18226,5228.05,11.0,44.0,3466.0,0.03741496598639456,7.0,2
18062,720.52,3.0,173.0,396.0,0.01818181818181818,0.0,8
12415,124564.53,20.0,24.0,77373.0,0.06369426751592357,427.0,2
17368,1912.67,8.0,23.0,1391.0,0.025396825396825397,711.0,7
14258,12669.98,9.0,9.0,7100.0,0.02735562310030395,2.0,2
15719,5043.96,13.0,32.0,2724.0,0.042483660130718956,1.0,2
13368,623.4,2.0,256.0,327.0,0.024390243902439025,0.0,3
17634,2361.9700000000003,9.0,36.0,840.0,0.029801324503311258,0.0,7
16676,1592.1200000000001,4.0,33.0,636.0,0.013114754098360656,5.0,0
16424,133.56,1.0,191.0,88.0,1.0,6.0,6
18283,2088.93,16.0,3.0,1395.0,0.04776119402985075,0.0,7
12735,689.5699999999999,2.0,315.0,363.0,0.08695652173913043,0.0,8
19348,1787.76,1.0,337.0,782.0,1.0,0.0,0
13764,1518.76,3.0,70.0,929.0,0.011194029850746268,0.0,0
19349,3401.94,1.0,337.0,690.0,1.0,0.0,0
19350,513.86,1.0,337.0,116.0,1.0,0.0,5
13656,379.65,2.0,164.0,490.0,0.011494252873563218,0.0,8
12413,686.1,3.0,66.0,282.0,0.011029411764705883,1.0,3
14312,1611.59,6.0,46.0,1012.0,0.02054794520547945,0.0,7
13280,814.86,3.0,122.0,522.0,0.013888888888888888,0.0,0
15845,3711.77,8.0,17.0,1926.0,0.024922118380062305,8.0,7
19352,12.75,1.0,337.0,1.0,1.0,0.0,1
16094,1078.23,4.0,11.0,647.0,0.019138755980861243,14.0,0
13187,236.02,1.0,337.0,95.0,1.0,0.0,6
16567,865.6,2.0,194.0,996.0,0.013986013986013986,0.0,0
14828,2139.76,3.0,196.0,2172.0,0.02127659574468085,0.0,2
12530,1500.28,4.0,59.0,904.0,0.014388489208633094,13.0,0
16551,922.12,3.0,95.0,970.0,0.012396694214876033,0.0,0
16889,1578.67,3.0,194.0,925.0,0.02097902097902098,0.0,0
16473,316.11,3.0,164.0,196.0,0.017341040462427744,1.0,5
19353,2318.77,1.0,336.0,1074.0,1.0,0.0,7
13750,1647.26,5.0,53.0,516.0,0.017605633802816902,0.0,0
12501,2025.39,1.0,336.0,1775.0,1.0,61.0,7
15607,104.76,1.0,336.0,202.0,1.0,0.0,5
15139,178.96,2.0,239.0,208.0,0.02040816326530612,0.0,5
12489,298.93,1.0,336.0,103.0,1.0,0.0,6
17707,152.4,2.0,185.0,144.0,0.013157894736842105,0.0,5
18198,5425.56,17.0,4.0,4074.0,0.05105105105105105,235.0,2
19354,2032.56,1.0,336.0,947.0,1.0,0.0,0
12484,3953.72,4.0,35.0,2170.0,0.013245033112582781,6.0,2
18179,1793.17,6.0,9.0,1360.0,0.018292682926829267,0.0,7
17284,1652.58,6.0,60.0,1364.0,0.021660649819494584,2.0,7
19355,6.6,1.0,336.0,4.0,1.0,0.0,1
19356,4.25,1.0,336.0,1.0,1.0,0.0,1
13233,605.12,2.0,74.0,1004.0,0.0076045627376425855,0.0,0
14889,135.9,1.0,336.0,90.0,1.0,0.0,6
12480,2885.63,4.0,28.0,1685.0,0.012944983818770227,0.0,7
14672,765.55,2.0,234.0,454.0,0.019417475728155338,0.0,8
13593,2037.0800000000002,5.0,108.0,731.0,0.021834061135371178,24.0,7
19357,10.9,1.0,336.0,2.0,1.0,0.0,1
19358,16.8,1.0,336.0,8.0,1.0,0.0,1
13162,1688.29,4.0,122.0,1713.0,0.018779342723004695,50.0,7
13183,3957.78,9.0,7.0,2208.0,0.027439024390243903,0.0,2
17095,1324.16,3.0,22.0,618.0,0.009584664536741214,4.0,0
12939,11581.8,8.0,64.0,4876.0,0.02952029520295203,0.0,2
15611,1570.45,11.0,9.0,502.0,0.03374233128834356,6.0,0
17114,808.62,8.0,5.0,219.0,0.024242424242424242,9.0,5
15059,1337.72,9.0,40.0,604.0,0.030508474576271188,2.0,0
16326,3110.96,14.0,5.0,709.0,0.04242424242424243,20.0,7
17128,157.09,1.0,334.0,76.0,1.0,0.0,6
14761,255.9,2.0,58.0,118.0,0.007220216606498195,0.0,5
17555,483.26,2.0,19.0,349.0,0.006329113924050633,0.0,3
12651,114.0,1.0,334.0,78.0,1.0,0.0,6
16735,2300.56,5.0,78.0,1573.0,0.019455252918287938,19.0,7
16833,1106.53,4.0,1.0,440.0,0.011976047904191617,0.0,8
17800,1198.01,9.0,37.0,735.0,0.030201342281879196,0.0,7
16748,1515.9,5.0,17.0,880.0,0.015723270440251572,0.0,7
14755,5010.28,11.0,9.0,2219.0,0.03374233128834356,2.0,2
16549,4154.64,10.0,10.0,2365.0,0.03076923076923077,0.0,2
13565,240.22,2.0,19.0,172.0,0.006329113924050633,0.0,5
15799,880.14,3.0,75.0,855.0,0.011538461538461539,0.0,0
18032,73.5,1.0,334.0,42.0,1.0,0.0,4
13451,2976.15,5.0,26.0,2149.0,0.016181229773462782,6.0,2
14794,1319.91,7.0,2.0,673.0,0.021021021021021023,4.0,0
12539,5568.35,4.0,22.0,2067.0,0.01282051282051282,0.0,2
19360,4174.64,1.0,333.0,1796.0,1.0,0.0,7
12500,4059.82,11.0,23.0,2667.0,0.03536977491961415,6.0,2
18171,1231.31,5.0,58.0,481.0,0.018115942028985508,4.0,8
16279,1509.58,3.0,21.0,1054.0,0.019230769230769232,2.0,7
19361,379.84000000000003,1.0,333.0,100.0,1.0,0.0,6
12524,3941.72,8.0,9.0,3569.0,0.024615384615384615,0.0,2
17811,7831.03,39.0,4.0,4176.0,0.11818181818181818,49.0,2
16850,332.41,1.0,333.0,249.0,1.0,0.0,3
14321,1526.75,5.0,10.0,2306.0,0.015432098765432098,0.0,2
15326,311.71,1.0,333.0,386.0,1.0,0.0,3
17849,605.8000000000001,4.0,218.0,114.0,0.034482758620689655,0.0,5
13672,186.39000000000001,2.0,301.0,57.0,0.0625,57.0,4
14229,1547.2,3.0,51.0,610.0,0.01060070671378092,20.0,0
13107,1531.6200000000001,4.0,44.0,1293.0,0.013793103448275862,5.0,7
16497,2965.69,6.0,49.0,1396.0,0.021052631578947368,0.0,7
16303,5360.63,3.0,25.0,2659.0,0.009708737864077669,38.0,2
19368,2050.16,1.0,333.0,985.0,1.0,0.0,0
15281,2332.15,9.0,58.0,1211.0,0.03260869565217391,18.0,7
19378,1564.47,1.0,333.0,592.0,1.0,0.0,8
19381,10.05,1.0,333.0,5.0,1.0,0.0,1
12736,144.0,1.0,332.0,168.0,1.0,0.0,5
13473,422.64,2.0,60.0,266.0,0.007326007326007326,6.0,3
14320,477.79,2.0,206.0,325.0,0.015748031496062992,86.0,3
12393,1582.6000000000001,4.0,72.0,816.0,0.01532567049808429,0.0,0
17742,355.11,2.0,113.0,89.0,0.00909090909090909,0.0,6
16351,153.9,1.0,332.0,90.0,1.0,0.0,6
12601,487.06,5.0,189.0,240.0,0.034722222222222224,1.0,3
13144,110.95,1.0,332.0,21.0,1.0,0.0,4
15346,252.42000000000002,1.0,332.0,144.0,1.0,0.0,5
15370,2386.05,7.0,40.0,830.0,0.023890784982935155,2.0,7
12643,3041.64,6.0,128.0,1788.0,0.02926829268292683,0.0,7
14295,166.20000000000002,1.0,40.0,84.0,1.0,1.0,6
16034,437.7,3.0,196.0,242.0,0.021897810218978103,0.0,3
17365,4796.52,8.0,12.0,4765.0,0.024922118380062305,0.0,2
15189,16225.39,41.0,1.0,6149.0,0.12349397590361445,114.0,2
14669,1269.99,3.0,241.0,775.0,0.03260869565217391,0.0,0
18095,580.0500000000001,2.0,312.0,419.0,0.09523809523809523,0.0,8
15518,1942.45,8.0,64.0,1273.0,0.02973977695167286,10.0,7
15749,44534.3,3.0,235.0,18028.0,0.030612244897959183,9014.0,2
14209,2073.43,6.0,10.0,691.0,0.018575851393188854,3.0,0
19388,2800.95,1.0,332.0,1066.0,1.0,0.0,7
15569,1375.71,5.0,103.0,666.0,0.021739130434782608,0.0,0
12728,728.33,4.0,71.0,413.0,0.015267175572519083,0.0,8
17569,344.14,1.0,332.0,159.0,1.0,0.0,5
19389,145.34,1.0,332.0,24.0,1.0,0.0,4
13784,2462.79,11.0,9.0,2493.0,0.033950617283950615,0.0,2
19390,5032.29,1.0,332.0,1258.0,1.0,0.0,7
19391,0.65,1.0,332.0,1.0,1.0,0.0,1
12724,923.41,4.0,5.0,439.0,0.012195121951219513,0.0,8
19392,12.75,1.0,332.0,15.0,1.0,0.0,1
13862,2209.36,8.0,18.0,1688.0,0.025396825396825397,6.0,7
16791,1709.03,7.0,29.0,762.0,0.023026315789473683,4.0,7
16235,857.31,4.0,40.0,329.0,0.013651877133105802,2.0,3
19393,3316.84,1.0,331.0,1329.0,1.0,0.0,7
14270,492.65000000000003,1.0,331.0,197.0,1.0,0.0,5
12665,45.0,1.0,324.0,36.0,1.0,1.0,4
12523,1699.77,11.0,19.0,860.0,0.03514376996805112,4.0,7
16655,3794.52,6.0,17.0,2367.0,0.01904761904761905,0.0,2
16359,1750.92,9.0,7.0,1183.0,0.027692307692307693,29.0,7
16554,837.1,3.0,42.0,402.0,0.010344827586206896,91.0,8
12359,6372.58,4.0,57.0,1622.0,0.014545454545454545,10.0,7
15939,6115.01,15.0,89.0,4728.0,0.06172839506172839,3.0,2
14587,1601.14,9.0,18.0,761.0,0.028662420382165606,2.0,7
14715,863.38,4.0,24.0,421.0,0.012987012987012988,0.0,8
14185,197.65,1.0,331.0,6.0,1.0,0.0,1
12437,4447.41,18.0,1.0,2894.0,0.054380664652567974,5.0,2
19395,14.899999999999999,1.0,331.0,2.0,1.0,0.0,1
14040,3614.92,12.0,40.0,1554.0,0.0410958904109589,29.0,7
12652,793.98,1.0,331.0,498.0,1.0,3.0,3
19396,3238.0699999999997,1.0,331.0,1390.0,1.0,0.0,7
14514,1055.35,3.0,61.0,589.0,0.01107011070110701,0.0,0
15171,1289.5,1.0,331.0,290.0,1.0,100.0,3
14167,574.84,4.0,39.0,150.0,0.013651877133105802,0.0,5
17048,925.35,3.0,117.0,485.0,0.013953488372093023,11.0,8
17364,4481.18,11.0,0.0,2701.0,0.03313253012048193,21.0,2
13284,201.19,1.0,330.0,91.0,1.0,12.0,6
19400,2296.43,1.0,330.0,913.0,1.0,0.0,0
16500,400.86,6.0,4.0,123.0,0.01834862385321101,0.0,5
12951,1064.07,6.0,8.0,503.0,0.018575851393188854,3.0,0
15835,954.09,4.0,44.0,439.0,0.013937282229965157,0.0,8
18190,284.46000000000004,2.0,192.0,140.0,0.014388489208633094,1.0,5
13993,3466.36,9.0,42.0,900.0,0.031141868512110725,8.0,7
14114,386.53,2.0,273.0,101.0,0.034482758620689655,0.0,6
15447,155.17,1.0,330.0,85.0,1.0,0.0,6
16315,226.37,1.0,330.0,75.0,1.0,0.0,6
14978,1931.42,5.0,72.0,525.0,0.019305019305019305,0.0,0
16395,1486.9,5.0,60.0,1476.0,0.01845018450184502,0.0,7
15510,250.0,1.0,330.0,2.0,1.0,0.0,1
13614,1610.46,4.0,24.0,570.0,0.013029315960912053,0.0,0
13246,1987.3,6.0,18.0,1602.0,0.019169329073482427,50.0,7
19402,2427.18,1.0,330.0,946.0,1.0,0.0,0
15687,2993.1,9.0,8.0,1310.0,0.02786377708978328,2.0,7
19403,1.25,1.0,330.0,1.0,1.0,0.0,1
16493,1351.63,4.0,79.0,1164.0,0.01593625498007968,51.0,7
12490,4859.93,10.0,5.0,3033.0,0.03076923076923077,0.0,2
12672,225.89999999999998,1.0,329.0,78.0,1.0,0.0,6
13385,534.57,1.0,329.0,281.0,1.0,0.0,3
15626,675.8,2.0,74.0,766.0,0.0078125,0.0,0
19404,140.14,1.0,329.0,18.0,1.0,0.0,4
19405,182.51,1.0,329.0,30.0,1.0,0.0,4
19406,191.84,1.0,329.0,37.0,1.0,0.0,4
19407,601.97,1.0,329.0,113.0,1.0,0.0,5
19408,473.2,1.0,329.0,68.0,1.0,0.0,4
19409,355.81,1.0,329.0,54.0,1.0,0.0,4
19410,343.26,1.0,329.0,65.0,1.0,0.0,4
12553,3278.28,10.0,8.0,1942.0,0.031055900621118012,41.0,7
15213,328.35,2.0,318.0,272.0,0.16666666666666666,2.0,3
14175,3222.3,3.0,59.0,1515.0,0.01107011070110701,54.0,7
18106,430.7,1.0,329.0,128.0,1.0,0.0,5
15033,2583.37,10.0,4.0,1693.0,0.03067484662576687,3.0,7
14329,5014.84,7.0,17.0,3095.0,0.022364217252396165,20.0,2
