customer_id,gross_revenue,recency_days,qty_products,frequency,qty_returns,cluster
15262,178.95000000000002,323.0,10.0,1.0,0.0,5
17862,330.9,323.0,11.0,1.0,0.0,5
16892,525.54,1.0,99.0,0.0273224043715847,4.0,2
12402,195.6,323.0,10.0,1.0,0.0,5
17771,245.33,56.0,53.0,0.007462686567164179,0.0,4
15422,97.7,323.0,6.0,2.0,0.0,5
14770,876.42,232.0,52.0,0.021739130434782608,0.0,0
16912,2575.38,28.0,101.0,0.037162162162162164,14.0,2
19442,25.0,323.0,9.0,1.0,0.0,5
19443,2989.0299999999997,323.0,402.0,1.0,0.0,5
19444,2311.29,323.0,370.0,1.0,0.0,5
15174,135.75,322.0,11.0,1.0,0.0,5
14895,11138.710000000001,7.0,498.0,0.07042253521126761,28.0,2
12594,3208.2200000000003,37.0,114.0,0.03146853146853147,0.0,2
17504,2997.0299999999997,206.0,127.0,0.07692307692307693,208.0,3
16387,94.36,322.0,4.0,1.0,0.0,5
12664,4391.88,8.0,28.0,0.02857142857142857,0.0,2
16618,2647.59,31.0,96.0,0.017123287671232876,1.0,2
17277,1065.3500000000001,227.0,69.0,0.020833333333333332,0.0,3
14088,50491.81,10.0,589.0,0.04153354632587859,72.0,2
17094,302.0,322.0,14.0,1.0,4.0,5
14692,591.55,137.0,68.0,0.021505376344086023,10.0,6
12970,452.24,7.0,151.0,0.012658227848101266,0.0,2
19448,2007.44,322.0,91.0,1.0,0.0,5
19449,367.09999999999997,322.0,47.0,1.0,0.0,5
19450,501.82,322.0,57.0,1.0,0.0,5
19451,2984.4,322.0,428.0,1.0,0.0,5
19452,1553.43,322.0,217.0,1.0,0.0,5
17889,203.87,212.0,21.0,0.018018018018018018,0.0,3
17644,2895.64,1.0,157.0,0.04230769230769231,52.0,2
17714,153.0,320.0,10.0,1.0,0.0,5
12916,3006.15,138.0,107.0,0.02185792349726776,8.0,6
17769,3997.98,12.0,310.0,0.032362459546925564,5.0,2
14450,483.25,180.0,40.0,0.02127659574468085,0.0,3
16085,981.51,23.0,167.0,0.016778523489932886,0.0,2
13659,1573.2,205.0,104.0,0.017241379310344827,15.0,3
15167,163.0,320.0,41.0,1.0,0.0,5
15443,3236.91,1.0,382.0,0.021875,3.0,2
14224,1050.12,110.0,118.0,0.018957345971563982,0.0,6
13742,3131.02,16.0,321.0,0.03934426229508197,8.0,2
17673,1629.12,1.0,227.0,0.01875,2.0,2
12727,3440.7,10.0,132.0,0.022508038585209004,12.0,2
14068,265.85,320.0,24.0,1.0,0.0,5
13068,344.0,10.0,2.0,0.0064516129032258064,0.0,2
19453,739.38,319.0,95.0,1.0,0.0,5
19454,627.82,319.0,83.0,1.0,0.0,5
19455,715.5699999999999,319.0,108.0,1.0,0.0,5
14368,155.0,319.0,8.0,1.0,0.0,5
15497,1262.2,17.0,15.0,0.006600660066006601,2.0,2
12559,525.71,310.0,20.0,0.2,2.0,5
19456,492.87,319.0,46.0,1.0,0.0,5
19457,220.84,319.0,31.0,1.0,0.0,5
13819,1140.35,301.0,36.0,0.15789473684210525,0.0,0
14501,251.21,183.0,10.0,0.014598540145985401,42.0,3
14782,200.10000000000002,319.0,6.0,1.0,0.0,5
17861,2100.8,3.0,222.0,0.025236593059936908,20.0,2
14439,2661.24,319.0,32.0,1.0,0.0,5
18161,1618.69,15.0,80.0,0.01639344262295082,2.0,2
15820,206.98,319.0,17.0,1.0,0.0,5
18136,784.33,63.0,38.0,0.011673151750972763,6.0,4
16660,1267.6499999999999,16.0,16.0,0.013157894736842105,120.0,2
12693,711.91,127.0,35.0,0.02072538860103627,5.0,6
12625,2413.82,211.0,84.0,0.01834862385321101,34.0,3
13396,1360.99,29.0,43.0,0.006872852233676976,8.0,2
19460,1199.99,319.0,154.0,1.0,0.0,5
19461,741.47,319.0,126.0,1.0,0.0,5
12935,2160.7,2.0,129.0,0.0220125786163522,1.0,2
16730,743.11,52.0,82.0,0.011194029850746268,96.0,4
14541,1461.65,58.0,111.0,0.030534351145038167,0.0,4
19462,2439.76,319.0,57.0,1.0,0.0,5
13551,91.80000000000001,319.0,4.0,1.0,0.0,5
12421,639.04,15.0,41.0,0.013114754098360656,0.0,2
19463,17.1,319.0,3.0,1.0,0.0,5
15052,215.78,319.0,30.0,1.0,0.0,5
14130,483.86,319.0,67.0,1.0,0.0,5
15222,585.0,318.0,5.0,1.0,0.0,5
13615,417.69,318.0,23.0,1.0,6.0,5
13901,2867.2,72.0,149.0,0.020242914979757085,0.0,4
19464,454.12,318.0,57.0,1.0,0.0,5
13158,1201.06,94.0,79.0,0.017777777777777778,0.0,4
19465,1352.92,318.0,174.0,1.0,0.0,5
14257,3099.7200000000003,64.0,106.0,0.0196078431372549,5.0,4
15218,5756.89,10.0,166.0,0.03559870550161812,0.0,2
15110,996.1,23.0,35.0,0.013513513513513514,6.0,2
14534,4441.4,2.0,517.0,0.056782334384858045,122.0,2
15967,418.83,23.0,84.0,0.006756756756756757,0.0,2
16757,106.83000000000001,318.0,7.0,1.0,0.0,5
12854,1324.5,78.0,110.0,0.012448132780082987,5.0,4
13815,3667.36,22.0,173.0,0.013468013468013467,3.0,2
18008,2116.19,70.0,30.0,0.03614457831325301,0.0,4
18277,110.38,58.0,8.0,1.0,1.0,4
14389,1043.46,65.0,45.0,0.015873015873015872,27.0,4
13703,99.5,318.0,1.0,1.0,0.0,5
15339,574.07,66.0,86.0,0.007905138339920948,2.0,4
12744,9120.39,56.0,215.0,0.015209125475285171,0.0,4
16222,846.72,318.0,137.0,1.0,0.0,5
19466,1816.6299999999999,318.0,89.0,1.0,0.0,5
14341,2182.28,45.0,129.0,0.029197080291970802,2.0,4
13168,1319.19,36.0,131.0,0.014134275618374558,2.0,2
16943,816.73,211.0,33.0,0.027777777777777776,0.0,3
19467,673.36,318.0,69.0,1.0,0.0,5
17515,639.02,31.0,87.0,0.013888888888888888,0.0,2
17082,2003.85,33.0,81.0,0.006993006993006993,0.0,2
14248,302.58,318.0,8.0,1.0,0.0,5
19468,12.75,318.0,1.0,1.0,0.0,5
12609,964.85,78.0,57.0,0.012448132780082987,0.0,4
13002,120.94999999999999,318.0,7.0,1.0,0.0,5
16133,14589.04,3.0,338.0,0.10443037974683544,150.0,2
13049,656.6800000000001,64.0,14.0,0.00784313725490196,0.0,4
19469,13.55,318.0,6.0,1.0,0.0,5
19470,0.84,318.0,1.0,1.0,0.0,5
19471,20.1,318.0,3.0,1.0,0.0,5
14548,652.8,150.0,4.0,0.011904761904761904,0.0,6
13405,572.45,74.0,26.0,0.012295081967213115,0.0,4
14049,5681.72,16.0,488.0,0.013245033112582781,24.0,2
16043,773.99,37.0,39.0,0.014234875444839857,0.0,2
15812,1801.14,107.0,41.0,0.023696682464454975,0.0,6
13837,271.24,211.0,19.0,0.018691588785046728,0.0,3
17118,157.02,317.0,10.0,1.0,0.0,5
14616,406.08000000000004,242.0,3.0,0.039473684210526314,0.0,0
14233,1462.72,49.0,35.0,0.01486988847583643,9.0,4
17075,834.12,17.0,77.0,0.013289036544850499,3.0,2
16714,1161.53,218.0,93.0,0.03,2.0,3
13098,28882.44,1.0,572.0,0.08832807570977919,57.0,2
17027,890.29,78.0,153.0,0.025,6.0,4
12591,368.85,317.0,25.0,1.0,0.0,5
17786,278.74,85.0,72.0,0.008583690987124463,0.0,4
16124,249.0,317.0,11.0,1.0,7.0,5
16409,2028.88,36.0,232.0,0.01773049645390071,0.0,2
13754,282.59999999999997,151.0,12.0,0.011976047904191617,0.0,6
15227,1219.4,36.0,58.0,0.01773049645390071,0.0,2
12997,1226.89,22.0,59.0,0.013513513513513514,16.0,2
19474,509.51,317.0,63.0,1.0,0.0,5
19475,2.8499999999999996,317.0,1.0,1.0,0.0,5
19476,1472.36,317.0,197.0,1.0,0.0,5
15215,734.94,46.0,35.0,0.058823529411764705,14.0,4
16918,1068.82,49.0,128.0,0.022304832713754646,13.0,4
16882,705.12,66.0,39.0,0.011904761904761904,0.0,4
14442,1589.82,204.0,63.0,0.017699115044247787,7.0,3
16496,1599.52,8.0,95.0,0.009708737864077669,20.0,2
12764,1693.88,316.0,45.0,1.0,0.0,5
17311,1384.85,78.0,55.0,0.008368200836820083,0.0,4
19477,1363.6299999999999,316.0,180.0,1.0,0.0,5
15910,1232.18,0.0,267.0,0.025236593059936908,0.0,2
16949,1286.27,3.0,60.0,0.01910828025477707,1.0,2
14970,1592.06,68.0,34.0,0.01606425702811245,0.0,4
14701,2549.37,10.0,335.0,0.029315960912052116,23.0,2
12645,1631.18,33.0,69.0,0.014084507042253521,12.0,2
12468,657.54,187.0,36.0,0.015384615384615385,2.0,3
16767,5580.6,30.0,222.0,0.03832752613240418,0.0,2
14738,1314.45,42.0,54.0,0.025454545454545455,25.0,4
17540,578.9,24.0,25.0,0.006825938566552901,1.0,2
19488,9.85,316.0,4.0,1.0,0.0,5
14239,2380.85,43.0,112.0,0.040145985401459854,7.0,4
18125,1142.99,29.0,196.0,0.013888888888888888,1.0,2
13328,1308.48,316.0,17.0,1.0,0.0,5
15549,1689.51,77.0,114.0,0.0125,10.0,4
15864,1936.3200000000002,22.0,20.0,0.020338983050847456,148.0,2
14662,771.17,28.0,168.0,0.01384083044982699,0.0,2
17180,796.03,56.0,128.0,0.01532567049808429,3.0,4
15057,1489.5,275.0,25.0,0.04878048780487805,0.0,0
12574,182.45000000000002,315.0,10.0,1.0,0.0,5
13330,1140.93,92.0,53.0,0.013392857142857142,0.0,4
13552,3740.07,66.0,109.0,0.048,31.0,4
12853,1957.1000000000001,134.0,78.0,0.03296703296703297,18.0,6
13538,1280.85,43.0,25.0,0.02564102564102564,0.0,4
16755,1496.83,114.0,170.0,0.01485148514851485,6.0,6
14133,605.64,129.0,28.0,0.016042780748663103,6.0,6
16523,9418.470000000001,1.0,290.0,0.06666666666666667,32.0,2
14659,2529.93,8.0,253.0,0.02922077922077922,12.0,2
13141,2388.75,84.0,135.0,0.021551724137931036,1.0,4
15365,2314.32,25.0,114.0,0.024054982817869417,325.0,2
13707,806.41,267.0,48.0,0.04081632653061224,0.0,0
19512,1264.34,315.0,72.0,1.0,0.0,5
19514,1327.67,315.0,177.0,1.0,0.0,5
13709,6328.05,3.0,336.0,0.04153354632587859,15.0,2
17329,523.11,14.0,33.0,0.006622516556291391,0.0,2
19551,1.25,315.0,1.0,1.0,0.0,5
14805,554.65,15.0,47.0,0.013377926421404682,0.0,2
16897,289.78,299.0,37.0,0.13333333333333333,15.0,0
15579,348.6,68.0,51.0,0.008130081300813009,0.0,4
14595,1740.6,19.0,102.0,0.020338983050847456,0.0,2
13161,112.75,313.0,8.0,1.0,0.0,5
15415,572.8100000000001,313.0,48.0,1.0,0.0,5
17431,403.3,313.0,43.0,1.0,0.0,5
17463,1896.41,16.0,215.0,0.016778523489932886,5.0,2
14502,2467.63,19.0,623.0,0.03728813559322034,15.0,2
12528,1645.48,9.0,86.0,0.019736842105263157,6.0,2
19552,1090.78,312.0,148.0,1.0,0.0,5
19553,488.55,312.0,70.0,1.0,0.0,5
19554,509.5,312.0,64.0,1.0,0.0,5
19555,661.42,312.0,53.0,1.0,0.0,5
15448,494.64,312.0,28.0,1.0,0.0,5
17314,2527.92,24.0,131.0,0.02768166089965398,12.0,2
17373,646.92,40.0,57.0,0.014652014652014652,0.0,2
18145,2861.55,12.0,221.0,0.013289036544850499,0.0,2
19556,1302.57,312.0,134.0,1.0,0.0,5
14467,598.76,17.0,90.0,0.013513513513513514,0.0,2
12908,750.0,176.0,2.0,0.014598540145985401,600.0,3
15144,6580.44,8.0,217.0,0.05573770491803279,24.0,2
14776,2538.3,51.0,117.0,0.04198473282442748,446.0,4
16403,177.5,312.0,10.0,1.0,11.0,5
16407,2126.93,12.0,172.0,0.03322259136212625,0.0,2
17619,218.52,312.0,77.0,1.0,0.0,5
12778,693.23,19.0,44.0,0.02040816326530612,0.0,2
17256,240.0,107.0,16.0,0.009708737864077669,0.0,6
17604,309.36,217.0,63.0,0.020833333333333332,0.0,3
14006,962.19,115.0,30.0,0.015151515151515152,0.0,6
13600,219.52,312.0,19.0,1.0,0.0,5
15058,2124.9900000000002,25.0,276.0,0.03819444444444445,0.0,2
17147,1714.59,22.0,81.0,0.013793103448275862,4.0,2
13881,17159.52,3.0,178.0,0.06472491909385113,56.0,2
16612,1187.66,32.0,66.0,0.014285714285714285,0.0,2
19559,582.6899999999999,311.0,87.0,1.0,0.0,5
17356,178.22,311.0,19.0,1.0,0.0,5
12477,13219.74,22.0,300.0,0.02142857142857143,33.0,2
12836,2612.86,59.0,175.0,0.015810276679841896,0.0,4
13939,568.55,23.0,45.0,0.010380622837370242,4.0,2
16745,7194.3,86.0,357.0,0.0752212389380531,8.0,4
19560,76.45,311.0,5.0,1.0,0.0,5
13606,280.53999999999996,29.0,43.0,0.01060070671378092,0.0,2
13494,316.26000000000005,311.0,18.0,1.0,0.0,5
12929,117.85,311.0,8.0,1.0,1.0,5
19563,134.48,311.0,28.0,1.0,0.0,5
16419,972.23,112.0,51.0,0.03,1.0,6
17035,433.53000000000003,245.0,28.0,0.029850746268656716,28.0,0
15203,1827.8,25.0,142.0,0.020905923344947737,0.0,2
19564,21.0,311.0,2.0,1.0,0.0,5
16515,1627.13,52.0,113.0,0.019230769230769232,0.0,4
12373,324.6,311.0,13.0,1.0,0.0,5
18202,1396.99,199.0,68.0,0.02654867256637168,0.0,3
12775,1281.04,17.0,61.0,0.01694915254237288,24.0,2
14549,289.24,311.0,56.0,1.0,0.0,5
15981,3408.48,24.0,97.0,0.027777777777777776,0.0,2
16110,1337.48,45.0,354.0,0.011235955056179775,0.0,4
17376,203.2,70.0,24.0,0.008264462809917356,0.0,4
19571,1567.51,311.0,178.0,1.0,0.0,5
13110,1488.67,31.0,145.0,0.02491103202846975,4.0,2
16716,901.2,266.0,2.0,0.043478260869565216,76.0,0
12676,1091.39,24.0,39.0,0.020833333333333332,0.0,2
15940,35.8,311.0,1.0,1.0,0.0,5
15971,4194.9,17.0,34.0,0.04067796610169491,0.0,2
14665,1835.7,60.0,90.0,0.0199203187250996,240.0,4
14457,113.64,310.0,4.0,1.0,0.0,5
15589,478.53000000000003,255.0,29.0,0.05357142857142857,1.0,0
14411,1063.0,310.0,14.0,1.0,0.0,5
19572,161.56,310.0,18.0,1.0,0.0,5
17560,854.95,94.0,26.0,0.018433179723502304,0.0,4
15226,154.41,310.0,8.0,1.0,0.0,5
14460,434.34,110.0,16.0,0.014925373134328358,12.0,6
16156,3122.04,8.0,130.0,0.0297029702970297,37.0,2
13728,1016.14,36.0,63.0,0.02181818181818182,0.0,2
19574,287.16,310.0,35.0,1.0,0.0,5
19575,414.83,310.0,60.0,1.0,0.0,5
19576,381.02,310.0,39.0,1.0,0.0,5
19577,787.42,310.0,75.0,1.0,0.0,5
14127,709.71,122.0,44.0,0.015873015873015872,0.0,6
16378,362.95,247.0,23.0,0.046875,0.0,0
13894,564.62,23.0,27.0,0.010416666666666666,15.0,2
13824,1698.94,32.0,46.0,0.017921146953405017,0.0,2
18250,349.27,310.0,21.0,1.0,1.0,5
15270,2379.49,15.0,41.0,0.02364864864864865,62.0,2
19578,1166.65,310.0,168.0,1.0,0.0,5
14188,2054.36,30.0,65.0,0.021352313167259787,17.0,2
18017,523.0,81.0,3.0,0.013043478260869565,0.0,4
19580,15.0,310.0,1.0,1.0,0.0,5
15421,950.36,58.0,53.0,0.015810276679841896,0.0,4
17446,120.9,176.0,9.0,0.014814814814814815,0.0,3
12414,442.41,217.0,15.0,0.031914893617021274,0.0,3
14798,173.74,52.0,12.0,0.011583011583011582,0.0,4
12990,409.5,31.0,13.0,0.010714285714285714,0.0,2
12350,294.4,310.0,16.0,1.0,0.0,5
16992,1614.31,10.0,93.0,0.01818181818181818,3.0,2
17337,2026.42,151.0,542.0,0.025,29.0,6
16405,167.25,302.0,5.0,0.2222222222222222,0.0,0
17071,2429.03,28.0,140.0,0.031914893617021274,15.0,2
13873,389.6,119.0,23.0,0.015706806282722512,2.0,6
17362,312.23,239.0,35.0,0.028169014084507043,0.0,0
13394,2520.02,1.0,155.0,0.025889967637540454,176.0,2
12502,2995.87,95.0,142.0,0.023255813953488372,0.0,4
16333,26626.8,7.0,45.0,0.07260726072607261,0.0,2
16030,331.24,309.0,29.0,1.0,0.0,5
14044,652.82,26.0,209.0,0.014084507042253521,0.0,2
19585,1127.3,309.0,128.0,1.0,0.0,5
13800,558.32,309.0,33.0,1.0,0.0,5
17672,3178.17,50.0,110.0,0.007692307692307693,18.0,4
12464,957.05,10.0,22.0,0.02666666666666667,0.0,2
13581,118.0,309.0,10.0,1.0,0.0,5
14540,996.26,9.0,76.0,0.009966777408637873,0.0,2
13539,631.34,85.0,37.0,0.013333333333333334,6.0,4
14497,475.37,309.0,29.0,1.0,2.0,5
17507,605.58,261.0,88.0,0.04081632653061224,0.0,0
13208,1199.42,59.0,147.0,0.0199203187250996,0.0,4
17334,307.02,302.0,11.0,0.2857142857142857,1.0,0
19586,663.17,308.0,60.0,1.0,0.0,5
19587,450.38,308.0,41.0,1.0,0.0,5
13871,6403.25,22.0,336.0,0.04529616724738676,5.0,2
16938,2736.38,8.0,241.0,0.013289036544850499,1515.0,2
12754,3010.74,235.0,63.0,0.04054054054054054,0.0,0
12410,533.33,308.0,25.0,2.0,2.0,5
19589,1539.71,308.0,143.0,1.0,0.0,5
17929,843.0,11.0,5.0,0.013422818791946308,1.0,2
14778,730.86,127.0,35.0,0.01098901098901099,0.0,6
17517,153.94,308.0,11.0,1.0,0.0,5
17226,393.49,308.0,21.0,1.0,0.0,5
13137,3650.41,10.0,704.0,0.026755852842809364,0.0,2
13725,1980.56,49.0,104.0,0.03076923076923077,147.0,4
13309,1456.79,7.0,107.0,0.016556291390728478,0.0,2
12842,1118.99,70.0,34.0,0.008368200836820083,0.0,4
16109,611.88,218.0,18.0,0.02197802197802198,0.0,3
19592,462.64,308.0,54.0,1.0,0.0,5
19593,475.68,308.0,58.0,1.0,0.0,5
17291,550.8000000000001,308.0,1.0,1.0,0.0,5
19594,2461.98,308.0,107.0,1.0,0.0,5
15090,381.32,308.0,23.0,1.0,0.0,5
15199,1268.7,59.0,13.0,0.016,0.0,4
13911,2580.91,57.0,148.0,0.03571428571428571,0.0,4
14194,11349.52,4.0,579.0,0.06885245901639345,57.0,2
14842,2824.69,43.0,145.0,0.015037593984962405,20.0,4
19603,12.7,308.0,3.0,1.0,0.0,5
13584,142.4,306.0,24.0,1.0,0.0,5
17105,665.78,159.0,90.0,0.013513513513513514,0.0,6
14438,131.9,306.0,9.0,1.0,0.0,5
12956,108.07,306.0,19.0,1.0,0.0,5
15781,345.46,25.0,20.0,0.010676156583629894,2.0,2
14410,1104.07,92.0,192.0,0.04205607476635514,268.0,4
14600,393.33000000000004,305.0,25.0,1.0,0.0,5
17302,1135.63,14.0,79.0,0.017123287671232876,2.0,2
17613,4559.150000000001,22.0,312.0,0.04929577464788732,26.0,2
13334,3536.82,82.0,268.0,0.013392857142857142,0.0,4
13955,322.96,154.0,33.0,0.013157894736842105,0.0,6
17162,1715.46,28.0,104.0,0.03597122302158273,1.0,2
19613,1046.23,305.0,129.0,1.0,0.0,5
17774,1225.41,96.0,156.0,0.01904761904761905,1.0,4
13809,155.05,305.0,12.0,1.0,0.0,5
15407,1056.44,33.0,153.0,0.014652014652014652,0.0,2
15577,258.88,151.0,39.0,0.01935483870967742,0.0,6
19614,1063.36,305.0,140.0,1.0,0.0,5
16332,1593.2,28.0,153.0,0.025179856115107913,8.0,2
14048,409.93,305.0,85.0,1.0,14.0,5
19615,7.95,305.0,1.0,1.0,0.0,5
19616,7.95,305.0,1.0,1.0,0.0,5
14475,925.85,71.0,42.0,0.01282051282051282,19.0,4
15797,2192.4,113.0,7.0,0.015625,0.0,6
17859,148.21,304.0,25.0,1.0,0.0,0
19620,1040.03,304.0,143.0,1.0,0.0,0
12576,1315.83,35.0,88.0,0.018518518518518517,3.0,2
19621,2347.39,304.0,104.0,1.0,0.0,0
19622,353.53,304.0,38.0,1.0,0.0,0
19623,426.68,304.0,48.0,1.0,0.0,0
15753,79.2,304.0,1.0,1.0,0.0,0
12599,888.58,29.0,55.0,0.025362318840579712,0.0,2
19625,10.2,304.0,1.0,1.0,0.0,0
19626,345.25,304.0,44.0,1.0,0.0,0
19627,1409.34,304.0,198.0,1.0,0.0,0
14562,5074.77,3.0,423.0,0.059602649006622516,161.0,2
16951,1277.75,134.0,86.0,0.017543859649122806,12.0,6
16998,295.0,149.0,4.0,0.02564102564102564,2.0,6
13133,109.8,273.0,7.0,0.0625,0.0,0
17881,133.35000000000002,304.0,8.0,1.0,0.0,0
15843,118.95000000000002,303.0,8.0,1.0,0.0,0
17083,1405.78,109.0,52.0,0.015384615384615385,0.0,6
15970,314.1,303.0,11.0,1.0,0.0,0
19632,1062.6299999999999,303.0,137.0,1.0,0.0,0
19633,712.38,303.0,68.0,1.0,0.0,0
19634,747.1899999999999,303.0,65.0,1.0,0.0,0
13590,1981.92,11.0,87.0,0.020477815699658702,2.0,2
17537,897.62,29.0,75.0,0.007272727272727273,0.0,2
19635,48.22,303.0,11.0,1.0,0.0,0
12401,69.3,303.0,4.0,1.0,0.0,0
12462,937.59,18.0,60.0,0.006993006993006993,22.0,2
17843,197.73,303.0,35.0,1.0,0.0,0
19636,49.08,303.0,13.0,1.0,0.0,0
19638,1253.75,303.0,140.0,1.0,0.0,0
13706,330.79,302.0,20.0,1.0,0.0,0
17940,2238.58,49.0,18.0,0.03543307086614173,0.0,4
17686,5739.46,7.0,286.0,0.02364864864864865,0.0,2
14431,470.36,302.0,17.0,1.0,8.0,0
15809,515.77,36.0,35.0,0.018726591760299626,50.0,2
12561,238.85,302.0,16.0,1.0,0.0,0
14465,1058.6200000000001,246.0,130.0,0.05263157894736842,0.0,0
18093,2106.52,93.0,36.0,0.01904761904761905,11.0,4
16027,934.62,91.0,16.0,0.02830188679245283,0.0,4
12857,1106.4,210.0,46.0,0.021505376344086023,0.0,3
16425,302.7,302.0,21.0,1.0,0.0,0
16842,1264.19,100.0,63.0,0.014778325123152709,1.0,6
15796,2710.56,1.0,132.0,0.026490066225165563,1.0,2
19640,489.03,302.0,59.0,1.0,0.0,0
14555,324.14,57.0,21.0,0.008130081300813009,0.0,4
15114,2760.56,30.0,197.0,0.03676470588235294,0.0,2
15133,982.42,127.0,29.0,0.017142857142857144,0.0,6
19644,990.9499999999999,301.0,165.0,1.0,0.0,0
17705,1823.52,3.0,103.0,0.030100334448160536,6.0,2
18087,3202.9199999999996,290.0,1.0,1.0,336.0,0
12897,216.5,204.0,4.0,0.02040816326530612,0.0,3
19645,2053.0,301.0,105.0,1.0,0.0,0
19646,752.8,301.0,58.0,1.0,0.0,0
17512,2924.9900000000002,28.0,105.0,0.0364963503649635,1.0,2
15550,575.63,4.0,61.0,0.013422818791946308,0.0,2
14676,2548.2400000000002,31.0,42.0,0.023715415019762844,2.0,2
19647,11.2,301.0,2.0,1.0,0.0,0
19648,7.5,301.0,1.0,1.0,0.0,0
18159,530.15,301.0,23.0,1.0,0.0,0
14304,383.45,222.0,17.0,1.0,85.0,3
19649,6.550000000000001,301.0,3.0,1.0,0.0,0
13875,1786.79,53.0,104.0,0.020080321285140562,0.0,4
15406,510.71000000000004,31.0,53.0,0.007380073800738007,18.0,2
18084,90.47999999999999,16.0,1.0,1.0,1.0,2
19653,4.95,301.0,1.0,1.0,0.0,0
17282,1703.41,130.0,94.0,0.01764705882352941,0.0,6
16434,1522.25,29.0,109.0,0.025830258302583026,0.0,2
17050,3228.84,96.0,316.0,0.029411764705882353,0.0,4
13171,468.41,21.0,46.0,0.010752688172043012,2.0,2
17472,710.29,191.0,181.0,0.027522935779816515,0.0,3
17255,298.41,40.0,78.0,0.007692307692307693,0.0,2
16084,436.18,299.0,38.0,1.0,0.0,0
17667,2055.51,66.0,116.0,0.02145922746781116,0.0,4
12507,1052.81,134.0,19.0,0.01818181818181818,11.0,6
14631,1006.98,50.0,41.0,0.012048192771084338,0.0,4
19654,1266.47,298.0,181.0,1.0,0.0,0
13381,3639.31,31.0,172.0,0.022388059701492536,2.0,2
15236,321.05,298.0,15.0,1.0,0.0,0
19656,1096.14,298.0,38.0,1.0,0.0,0
19657,974.58,298.0,155.0,1.0,0.0,0
13475,1431.78,191.0,86.0,0.037037037037037035,0.0,3
17829,889.24,298.0,30.0,1.0,0.0,0
13717,1441.01,32.0,101.0,0.02247191011235955,1.0,2
19658,47.75,298.0,7.0,1.0,0.0,0
13157,1741.22,49.0,87.0,0.016,9.0,4
19659,8.5,298.0,1.0,1.0,0.0,0
19660,10.65,298.0,1.0,1.0,0.0,0
14644,830.76,67.0,26.0,0.008620689655172414,6.0,4
12993,414.76,23.0,27.0,0.014492753623188406,0.0,2
17571,1497.26,50.0,298.0,0.01606425702811245,0.0,4
16979,1852.0,3.0,89.0,0.020338983050847456,5.0,2
19661,735.29,297.0,121.0,1.0,0.0,0
16738,3.75,297.0,1.0,1.0,0.0,0
15122,1633.78,114.0,82.0,0.016304347826086956,12.0,6
17612,2044.45,53.0,134.0,0.024489795918367346,19.0,4
17348,1159.52,14.0,215.0,0.017605633802816902,0.0,2
13893,821.1,297.0,21.0,1.0,0.0,0
14035,1428.02,28.0,66.0,0.018518518518518517,0.0,2
13623,747.78,30.0,81.0,0.018656716417910446,4.0,2
14346,1021.58,120.0,60.0,0.011235955056179775,0.0,6
16431,642.81,213.0,83.0,0.03529411764705882,0.0,3
12616,641.3,95.0,30.0,0.009852216748768473,11.0,4
16317,1341.65,119.0,69.0,0.01675977653631285,0.0,6
14935,1784.71,297.0,10.0,1.0,0.0,0
16073,122.39999999999999,297.0,1.0,1.0,11.0,0
14477,1309.6,19.0,10.0,0.014336917562724014,1.0,2
19668,2.09,297.0,2.0,1.0,0.0,0
14760,89.2,297.0,5.0,1.0,12.0,0
19669,5.45,297.0,1.0,1.0,0.0,0
19671,14.2,297.0,2.0,1.0,0.0,0
19672,1083.7,297.0,144.0,1.0,0.0,0
14897,1366.38,7.0,55.0,0.013793103448275862,0.0,2
15810,1391.98,78.0,89.0,0.0182648401826484,124.0,4
16509,363.7,296.0,13.0,1.0,0.0,0
14386,142.4,296.0,7.0,1.0,0.0,0
12455,2339.86,73.0,85.0,0.022321428571428572,0.0,4
14530,2925.91,25.0,216.0,0.022058823529411766,0.0,2
15670,173.05,296.0,12.0,1.0,0.0,0
12653,2209.85,148.0,43.0,0.013422818791946308,0.0,6
16126,6287.77,29.0,117.0,0.014925373134328358,0.0,2
14609,601.56,72.0,4.0,0.017777777777777778,0.0,4
13414,1390.5,133.0,24.0,0.018292682926829267,0.0,6
12823,1759.5,74.0,5.0,0.02242152466367713,0.0,4
12352,1385.74,36.0,77.0,0.02681992337164751,63.0,2
12372,1196.04,71.0,49.0,0.01327433628318584,0.0,4
16494,826.53,296.0,50.0,1.0,0.0,0
14959,695.42,64.0,59.0,0.017167381974248927,3.0,4
16148,76.32000000000001,296.0,1.0,1.0,0.0,0
17422,1979.37,16.0,117.0,0.021352313167259787,58.0,2
17175,1443.69,44.0,63.0,0.015810276679841896,1.0,4
18257,2337.63,39.0,118.0,0.031007751937984496,30.0,2
19673,1300.39,296.0,183.0,1.0,0.0,0
19674,467.74,295.0,68.0,1.0,0.0,0
19675,422.5,295.0,48.0,1.0,0.0,0
12362,4737.23,3.0,256.0,0.034129692832764506,17.0,2
19676,289.78,295.0,40.0,1.0,0.0,0
19677,538.6999999999999,295.0,64.0,1.0,0.0,0
19678,468.09999999999997,295.0,52.0,1.0,0.0,0
19679,448.84,295.0,48.0,1.0,0.0,0
19680,344.25,295.0,35.0,1.0,0.0,0
13018,7277.7,16.0,458.0,0.1,1.0,2
19681,3055.62,295.0,112.0,1.0,0.0,0
